
SEE CONTEXT: CLICK ON WORD OR SELECT WORDS + [CONTEXT]   [HELP...]	  ?   
 			FREQ	 
260		 BIKE	9	
261		 BODY	9	
262		 BUT	9	
263		 ANYWAY	9	
264		 ABOUT	9	
265		 AGO	8	
266		 BABY	8	
267		 BUSINESS	8	
268		 CALL	8	
269		 CAN	8	
270		 EVERY-MAN-FOR-HIMSELF	8	
271		 DIDN'T	8	
272		 DOIT-YOURSELF	8	
273		 HERSELF/HIMSELF	8	
274		 HEY	8	
275		 HIGH	8	
276		 GARDEN	8	
277		 GOTTA-HAVE-IT	8	
278		 IT'S	8	
279		 HUMAN	8	
280		 MONTHS	8	
281		 LIST	8	
282		 NOT-ME	8	
283		 PAIN	8	
284		 PROBLEMS	8	
285		 YO'SELF	8	
286		 YASELF	8	
287		 WINE	8	
288		 WHILE	8	
289		 THINK	8	
290		 TIMES	8	
291		 TWO	8	
292		 US-AND-THEM	8	
293		 US-ME	8	
294		 ROAD	8	
295		 TELL-ME	8	
296		 STUFF	8	
297		 STYLE	7	
298		 SUBSELF	7	
299		 SUMMER	7	
300		 SURE	7	
301		 THE	7	
302		 TALK	7	
303		 SONG	7	
304		 SOCK-'EM	7	
305		 SPRING	7	
306		 SENSE	7	
307		 QUICKLY	7	
308		 TWICE	7	
309		 WHAT-DO-YOU-CALL-IT	7	
310		 THINGS	7	
311		 WHEN	7	
312		 WHY	7	
313		 YEAH	7	
314		 YOUSELF	7	
315		 PROCESS	7	
316		 POINT	7	
317		 PLAY	7	
318		 OWN	7	
319		 ONCE	7	
320		 MOVIE	7	
321		 NETSELF	7	
322		 IDEA	7	
323		 LEAVE	7	
324		 GETTING-TO-KNOW-YOU	7	
325		 GIRLS	7	
326		 FROM	7	
327		 HAPPEN	7	
328		 HARD	7	
329		 DOING	7	
330		 DOOR	7	
331		 DINNER	7	
332		 CONTROL	7	
333		 END	7	
334		 END-IN-HIMSELF	7	
335		 ERSELF	7	
336		 EAT-ME	7	
337		 EITHER	7	
338		 FEET	7	
339		 CANCER	7	
340		 COLLEGE	7	
341		 BROTHER	7	
342		 BOYS	7	
