
SEE CONTEXT: CLICK ON WORD OR SELECT WORDS + [CONTEXT]   [HELP...]	  ?   
 			FREQ	 
626		 WINNING-IS-EVERYTHING	5	
627		 YOURSEL	5	
628		 YOUR-SELVES	5	
629		 YOU'SELF	5	
630		 SOON	5	
631		 SOUND	5	
632		 SMILE	5	
633		 START	5	
634		 STATES	5	
635		 STATION	5	
636		 SET	5	
637		 STORE	5	
638		 STREET	5	
639		 TELL	5	
640		 SURPRISE	5	
641		 THINKING	5	
642		 TOP	5	
643		 TODAY	5	
644		 THEM-SOMETHING	5	
645		 THEM-AND-US	4	
646		 TERM	4	
647		 TESTS	4	
648		 TO-SOMETHING	4	
649		 TAG	4	
650		 SUPPORT	4	
651		 TEENS	4	
652		 TAKE	4	
653		 SUN	4	
654		 STRANGER	4	
655		 STUDENTS	4	
656		 SHAPE	4	
657		 SEX	4	
658		 SHIP	4	
659		 SEAT	4	
660		 SHOWS	4	
661		 SHORT	4	
662		 SITUATION-YOU	4	
663		 STEP-AND-FETCH-IT	4	
664		 STEPS	4	
665		 STICK-TO-IT	4	
666		 SPACE	4	
667		 SPEED	4	
668		 SLOWLY	4	
669		 SMALL	4	
670		 SOMEWHERE	4	
671		 SORRY	4	
672		 SOME-THIN	4	
673		 SOMEONE-SOMEONE	4	
674		 YOSELF	4	
675		 YOUNG	4	
676		 YOU-CAN-DO-IT	4	
677		 WIND	4	
678		 WING	4	
679		 WILLIAMS	4	
680		 WILDERNESS	4	
681		 WHAT-IS-IT	4	
682		 WHAT-YOU-CALL-IT	4	
683		 Y-O-U	4	
684		 Y-SOMETHING	4	
685		 WRITERS	4	
686		 X-ME	4	
687		 WRECK-'EM	4	
688		 WORK-SOMETHING	4	
689		 TRUTH	4	
690		 TRAILS	4	
691		 UP-AND-AT-'EM	4	
692		 UNDERSTAND	4	
693		 W-E	4	
694		 WAIT	4	
695		 WALK	4	
696		 WEEKS	4	
697		 WEST	4	
698		 WH	4	
699		 WAR	4	
700		 WASN'T	4	
701		 WATCH	4	
702		 REAL	4	
703		 REALITY	4	
704		 QUESTIONS	4	
705		 QUIET	4	
706		 PUSH-ME-PULL-YOU	4	
707		 PROVE	4	
708		 PURPOSE	4	
709		 RESOURCES	4	
710		 RESPONSIBILITY	4	
711		 RULE	4	
712		 SCREEN	4	
713		 RUN	4	
714		 SAFE	4	
715		 SATISFY-HIM	4	
716		 OWT	4	
717		 PATIENT	4	
718		 PERHAPS	4	
719		 PERSON-SOMEONE	4	
720		 PINCH-ME	4	
721		 PERFECT	4	
722		 PERIOD	4	
723		 PERSONALITY	4	
724		 POUNDS	4	
725		 POT	4	
726		 POSITION	4	
727		 POSSIBLE	4	
728		 PROGRAMS	4	
729		 PROGRESS	4	
730		 LEFT	4	
731		 LETTER	4	
732		 LEVEL	4	
733		 LIE	4	
734		 LIGHT	4	
735		 LINES	4	
736		 MACHINE	4	
737		 LOVE-HIM-OR-HATE-HIM	4	
738		 LOT	4	
739		 MEAL	4	
740		 MEET-ME	4	
741		 MOMMY-AND-ME	4	
742		 MOM	4	
743		 MINUTE	4	
744		 MISSION	4	
745		 MIND-IN-ITSELF	4	
746		 MIGHT	4	
747		 MET	4	
748		 NOTE	4	
749		 OFFICER	4	
750		 OH	4	
751		 OK	4	
752		 NEIGHBORHOOD	4	
753		 NECESSARY	4	
754		 NEED	4	
755		 MORE-SOMETHING	4	
756		 MOUTH	4	
757		 MUSCLE	4	
758		 MUSIC	4	
759		 ANGER	4	
