
SEE CONTEXT: CLICK ON WORD OR SELECT WORDS + [CONTEXT]   [HELP...]	  ?   
 			FREQ	 
870		 THAILAND	4590	
871		 ATHENS	4589	
872		 TBS	4584	
873		 HAMAS	4580	
874		 NEWTON	4556	
875		 PERU	4555	
876		 FERGUSON	4553	
877		 HENDERSON	4535	
878		 MEYER	4526	
879		 NOBEL	4523	
880		 TAVIS	4522	
881		 TINA	4521	
882		 HOLOCAUST	4511	
883		 LUIS	4509	
884		 DEBBIE	4507	
885		 WINSTON	4471	
886		 CARRIE	4467	
887		 NETHERLANDS	4464	
888		 PAM	4463	
889		 SINGAPORE	4463	
890		 MUHAMMAD	4458	
891		 DVD	4447	
892		 SWITZERLAND	4434	
893		 MARILYN	4427	
894		 DENISE	4423	
895		 MANNING	4419	
896		 UCLA	4419	
897		 PALESTINE	4418	
898		 NIGHTLINE	4416	
899		 ONTARIO	4412	
900		 STAN	4411	
901		 CRAWFORD	4404	
902		 JOSHUA	4392	
903		 STONE	4389	
904		 MORRISON	4385	
905		 COLOMBIA	4383	
906		 ISIS	4376	
907		 HOLLAND	4375	
908		 PH.D	4366	
909		 LESTER	4363	
910		 PL	4345	
911		 RENO	4340	
912		 HS	4339	
913		 DA	4336	
914		 MICHEL	4335	
915		 O'DONNELL	4334	
916		 RICH	4328	
917		 PEGGY	4325	
918		 WANG	4325	
919		 MADONNA	4322	
920		 GARDNER	4322	
921		 ELAINE	4322	
922		 CHAD	4320	
923		 WAGNER	4319	
924		 PSA	4311	
925		 VILLAGE	4303	
926		 ISAAC	4301	
927		 SONY	4300	
928		 MEL	4295	
929		 EU	4295	
930		 GILBERT	4291	
931		 MACK	4290	
932		 BURNS	4284	
933		 ALLISON	4277	
934		 RAMSEY	4276	
935		 PIERRE	4272	
936		 JULIAN	4269	
937		 GABRIEL	4263	
938		 KATHERINE	4261	
939		 ELEANOR	4256	
940		 MARION	4255	
941		 SATURN	4249	
942		 JO	4248	
943		 LEWINSKY	4247	
944		 SIEGEL	4244	
945		 VALLEY	4244	
946		 RICO	4230	
947		 JENKINS	4230	
948		 SEC	4228	
949		 ALEXANDRIA	4223	
950		 RANDALL	4219	
951		 SALT	4209	
952		 BURTON	4206	
953		 OWEN	4205	
954		 WALT	4197	
955		 BOEING	4194	
956		 AMAZON	4190	
957		 CORNELL	4183	
958		 LOPEZ	4181	
959		 FRANCES	4174	
960		 LOGAN	4166	
961		 METRO	4161	
962		 JOHNS	4161	
963		 MAIN	4153	
964		 ROSA	4148	
965		 RICHARDS	4143	
966		 MERCURY	4143	
967		 CROSSTALK	4143	
968		 CHRISTINA	4128	
969		 EVE	4128	
970		 MM-HM	4124	
971		 LOUISVILLE	4122	
972		 HARLEM	4118	
973		 BISHOP	4110	
974		 FLOYD	4107	
975		 PGA	4100	
976		 TYSON	4095	
977		 EDGAR	4091	
978		 RUBY	4085	
979		 VERNON	4084	
980		 SOPHIE	4079	
981		 HOPE	4073	
982		 HOFFMAN	4070	
983		 SHANNON	4070	
984		 MOSES	4067	
985		 CALVIN	4067	
986		 MILTON	4063	
987		 MARVIN	4056	
988		 HOMER	4055	
989		 GRETA	4053	
990		 IVAN	4051	
991		 MA	4050	
992		 O.S.	4043	
993		 PATTERSON	4035	
994		 INTEL	4035	
995		 NORTON	4033	
996		 HERBERT	4032	
997		 RHODE	4031	
998		 MONTREAL	4029	
999		 BOND	4029	
1000		 UK	4025	
 	 	 TOTAL	14678320	 
SEE MORE THAN 1000 WORDS/PHRASES	3.250 seconds
