
SEE CONTEXT: CLICK ON WORD OR SELECT WORDS + [CONTEXT]   [HELP...]	  ?   
 			FREQ	 
399		 BENT	5330	
400		 PRINTED	5258	
401		 CONTAINED	5254	
402		 RATED	5247	
403		 DOCUMENTED	5234	
404		 ADJUSTED	5233	
405		 LIFTED	5226	
406		 RECOVERED	5213	
407		 IMAGINED	5189	
408		 SOLVED	5182	
409		 ILLUSTRATED	5146	
410		 CLAIMED	5145	
411		 APPEARED	5133	
412		 TITLED	5132	
413		 RANGED	5126	
414		 SEEMED	5095	
415		 ROOTED	5079	
416		 WARNED	5070	
417		 SURVIVED	5029	
418		 CONVERTED	5016	
419		 PARKED	5015	
420		 MATCHED	5005	
421		 ATTENDED	5004	
422		 REQUESTED	4982	
423		 INTERPRETED	4943	
424		 SENTENCED	4941	
425		 ANALYZED	4928	
426		 ACCOUNTED	4924	
427		 CROSSED	4917	
428		 ELIMINATED	4908	
429		 REVIEWED	4907	
430		 SWEPT	4907	
431		 ROLLED	4888	
432		 QUOTED	4886	
433		 REPEATED	4882	
434		 LIT	4845	
435		 TRANSLATED	4822	
436		 SATISFIED	4796	
437		 DOUBLED	4795	
438		 INVESTIGATED	4793	
439		 CONSISTED	4788	
440		 EXHAUSTED	4777	
441		 DISMISSED	4776	
442		 CLEARED	4735	
443		 POSTED	4705	
444		 EMERGED	4703	
445		 EXCLUDED	4687	
446		 EVALUATED	4684	
447		 ABUSED	4674	
448		 SUCCEEDED	4654	
449		 AVOIDED	4646	
450		 RETRIEVED	4638	
451		 DESIRED	4629	
452		 JUDGED	4613	
453		 DISAPPEARED	4611	
454		 DETECTED	4605	
455		 CHECKED	4604	
456		 HOOKED	4587	
457		 MOUNTED	4562	
458		 WALKED	4541	
459		 ACTED	4524	
460		 EMBEDDED	4522	
461		 FRUSTRATED	4502	
462		 LANDED	4499	
463		 OVERWHELMED	4498	
464		 QUESTIONED	4496	
465		 EDUCATED	4479	
466		 WOUNDED	4478	
467		 SCORED	4463	
468		 TUCKED	4455	
469		 ISOLATED	4449	
470		 CONCLUDED	4423	
471		 TUNED	4401	
472		 HANDED	4395	
473		 RECRUITED	4394	
474		 POSED	4386	
475		 EXECUTED	4385	
476		 FOLDED	4379	
477		 REMINDED	4376	
478		 CORRELATED	4372	
479		 JUSTIFIED	4366	
480		 SUITED	4361	
481		 KNOCKED	4347	
482		 TRADED	4334	
483		 CONFRONTED	4318	
484		 QUALIFIED	4302	
485		 KICKED	4299	
486		 CONSUMED	4298	
487		 PORTRAYED	4283	
488		 FIGURED	4274	
489		 SPLIT	4268	
490		 PRESERVED	4264	
491		 RENDERED	4246	
492		 POISED	4220	
493		 ABSORBED	4216	
494		 NOMINATED	4215	
495		 CONFINED	4213	
496		 DEPLOYED	4185	
497		 RESTRICTED	4179	
498		 COUPLED	4166	
499		 PEELED	4159	
500		 FEATURED	4144	
501		 VALUED	4110	
502		 EDITED	4100	
503		 COOKED	4095	
504		 STRETCHED	4079	
505		 BANNED	4074	
506		 LISTENED	4071	
507		 RETIRED	4071	
508		 INTEGRATED	4045	
509		 CONCEIVED	4041	
510		 SUBJECTED	3999	
511		 RUSHED	3998	
512		 ATTEMPTED	3970	
513		 RESERVED	3962	
514		 WASHED	3961	
515		 ADVANCED	3958	
516		 STOOD	3956	
517		 FLOWN	3954	
518		 ACKNOWLEDGED	3951	
519		 SHOCKED	3934	
520		 COLLAPSED	3925	
521		 INFECTED	3902	
522		 ACCESSED	3895	
523		 EXCITED	3882	
524		 CARVED	3881	
525		 RELIEVED	3854	
526		 POSITIONED	3854	
527		 WITNESSED	3842	
528		 UNDERTAKEN	3822	
529		 STUNNED	3812	
530		 SUBMITTED	3799	
531		 CONCENTRATED	3785	
532		 RESTORED	3770	
533		 EXPLORED	3766	
534		 FASCINATED	3764	
535		 THRILLED	3753	
536		 SUSPECTED	3730	
537		 DELAYED	3728	
538		 PROJECTED	3709	
539		 ASSEMBLED	3707	
540		 TEMPTED	3691	
541		 DECORATED	3682	
542		 BALANCED	3669	
543		 SOUNDED	3651	
544		 INVENTED	3649	
545		 BLOCKED	3641	
546		 BOTHERED	3627	
547		 SAT	3574	
548		 PURSUED	3567	
549		 SITUATED	3542	
550		 RAPED	3529	
551		 PRICED	3522	
552		 PREVENTED	3518	
553		 TERRIFIED	3513	
554		 INITIATED	3508	
555		 ALTERED	3503	
556		 PUNISHED	3497	
557		 CARED	3478	
558		 COMPELLED	3474	
559		 STRUGGLED	3473	
560		 DIVORCED	3459	
561		 DISTRACTED	3455	
562		 DUBBED	3449	
563		 TRAVELED	3429	
564		 SEIZED	3417	
565		 SHAKEN	3415	
566		 APPROACHED	3414	
567		 COMPILED	3409	
568		 DESTINED	3402	
569		 ESCAPED	3401	
570		 OVERLOOKED	3387	
571		 HONORED	3369	
572		 STUFFED	3369	
573		 GUARANTEED	3368	
574		 OUTLINED	3341	
575		 EMBRACED	3334	
576		 GROUNDED	3332	
577		 BLAMED	3331	
578		 REGISTERED	3310	
579		 SURPRISED	3307	
580		 FLED	3303	
581		 DEPICTED	3284	
582		 GUIDED	3256	
583		 EMPHASIZED	3251	
584		 CLEANED	3248	
585		 DEFEATED	3247	
586		 OMITTED	3244	
587		 RELIED	3220	
588		 PROMPTED	3211	
589		 PERCHED	3204	
590		 TOPPED	3195	
591		 DATED	3185	
592		 SLOWED	3183	
593		 DISTURBED	3176	
594		 ENHANCED	3169	
595		 FITTED	3169	
596		 INSTRUCTED	3149	
597		 ADVISED	3148	
598		 DRAGGED	3147	
599		 MODIFIED	3136	
600		 FRAMED	3115	
601		 SHIPPED	3104	
602		 AUTHORIZED	3096	
603		 ENACTED	3086	
604		 DRAFTED	3079	
605		 FADED	3077	
606		 POURED	3072	
607		 MISTAKEN	3064	
608		 LABELED	3063	
609		 DOOMED	3048	
610		 ANTICIPATED	3033	
611		 BLESSED	3016	
612		 STRESSED	3009	
613		 DECREASED	2998	
614		 INTERRUPTED	2980	
615		 STATIONED	2978	
616		 SUPPLIED	2978	
617		 WITHDRAWN	2972	
618		 CRUSHED	2961	
619		 DREAMED	2960	
620		 REWARDED	2952	
621		 GRADUATED	2950	
622		 VARIED	2938	
623		 TOSSED	2924	
624		 SPOTTED	2912	
625		 CHOPPED	2912	
626		 FORBIDDEN	2907	
627		 APPRECIATED	2894	
628		 ASSURED	2878	
629		 SECURED	2877	
630		 PHOTOGRAPHED	2866	
631		 REINFORCED	2848	
632		 MONITORED	2843	
633		 RIPPED	2818	
634		 RESPECTED	2808	
635		 FREED	2807	
636		 ACCUSTOMED	2804	
637		 DIMINISHED	2798	
638		 HOUSED	2792	
639		 SUSTAINED	2792	
640		 INSERTED	2782	
641		 DESIGNATED	2781	
642		 SOFTENED	2777	
643		 CELEBRATED	2776	
644		 VIOLATED	2767	
645		 OFFENDED	2761	
646		 ALIGNED	2741	
647		 SEALED	2736	
648		 UNITED	2715	
649		 CREDITED	2712	
650		 DISCLOSED	2710	
651		 STACKED	2703	
652		 CONTACTED	2699	
653		 PREFERRED	2698	
654		 DEVASTATED	2695	
655		 PRACTICED	2691	
656		 SLICED	2691	
657		 TRACED	2689	
658		 REGULATED	2686	
659		 INHERITED	2675	
660		 SWORN	2660	
661		 OVERCOME	2659	
662		 WAITED	2658	
663		 POPULATED	2644	
664		 BURST	2640	
665		 REVERSED	2632	
666		 STRIPPED	2624	
667		 UTILIZED	2622	
668		 DONATED	2621	
669		 PINNED	2617	
670		 HEATED	2617	
671		 WELCOMED	2609	
672		 SUED	2600	
673		 FRIGHTENED	2598	
674		 GREETED	2596	
675		 ADDICTED	2567	
676		 SLEPT	2551	
677		 SUNK	2537	
678		 MANDATED	2536	
679		 EXISTED	2528	
680		 ECHOED	2522	
681		 DEBATED	2517	
682		 TROUBLED	2516	
683		 LOWERED	2509	
684		 SUNG	2504	
685		 BENEFITED	2494	
686		 PILED	2486	
687		 RETAINED	2485	
688		 BLENDED	2478	
689		 UPHELD	2474	
690		 SEARCHED	2469	
691		 BORNE	2463	
692		 RESCUED	2454	
693		 EXHIBITED	2439	
694		 DUMPED	2436	
695		 WIPED	2429	
696		 DEMANDED	2423	
697		 SWITCHED	2420	
698		 TRANSMITTED	2417	
699		 SURVEYED	2414	
700		 TRANSPORTED	2413	
701		 DISCOURAGED	2404	
702		 INDICTED	2402	
703		 NEGOTIATED	2382	
704		 UNDERGONE	2380	
705		 ENDORSED	2379	
706		 COMMISSIONED	2378	
707		 SQUEEZED	2378	
708		 JAMMED	2373	
709		 PRESCRIBED	2371	
710		 INTRIGUED	2351	
711		 TRUSTED	2350	
712		 URGED	2343	
713		 EVIDENCED	2341	
714		 DETAINED	2337	
715		 MANUFACTURED	2334	
716		 PLAGUED	2334	
717		 SLIPPED	2331	
718		 BROADCAST	2329	
719		 OBLIGED	2327	
720		 EXERCISED	2317	
721		 PROCESSED	2300	
722		 KIDNAPPED	2295	
723		 DEPENDED	2292	
724		 PROHIBITED	2290	
725		 HIGHLIGHTED	2282	
726		 CANCELED	2278	
727		 COST	2276	
728		 RESTED	2272	
729		 IMPAIRED	2264	
730		 GOVERNED	2257	
731		 STRAPPED	2255	
732		 FEARED	2252	
733		 FINANCED	2247	
734		 ARTICULATED	2247	
735		 TWISTED	2241	
736		 PERSUADED	2235	
737		 RUINED	2233	
738		 STARTLED	2230	
739		 NEGLECTED	2228	
740		 BORROWED	2227	
741		 MINCED	2224	
742		 PROPPED	2216	
743		 FLOODED	2213	
744		 DESCENDED	2204	
745		 HOSTED	2204	
746		 FUELED	2190	
747		 DRAPED	2167	
748		 RESIGNED	2160	
749		 WASTED	2156	
750		 CONTAMINATED	2154	
751		 ADMIRED	2138	
752		 CONSULTED	2137	
753		 CONDEMNED	2131	
754		 PROCLAIMED	2126	
755		 POSSESSED	2125	
756		 STRUCTURED	2124	
757		 PROSECUTED	2118	
758		 PAIRED	2117	
759		 CRACKED	2109	
760		 CERTIFIED	2108	
761		 WEAKENED	2102	
762		 CODED	2084	
763		 GEARED	2083	
764		 SPARED	2075	
765		 TAPPED	2074	
766		 DISCHARGED	2070	
767		 AFFILIATED	2068	
768		 TRIMMED	2060	
769		 COATED	2048	
770		 VANISHED	2043	
771		 INSISTED	2039	
772		 FORGIVEN	2037	
773		 STRENGTHENED	2035	
774		 SPECIFIED	2029	
775		 JUMPED	2019	
776		 WONDERED	2018	
777		 ENFORCED	2014	
778		 COMPROMISED	2012	
779		 IMPRISONED	2011	
780		 CURLED	2007	
781		 ERUPTED	2006	
782		 PICTURED	1998	
783		 MANIPULATED	1996	
784		 DRIED	1987	
785		 WOUND	1986	
786		 SUCKED	1984	
787		 ANCHORED	1978	
788		 SHATTERED	1976	
789		 EMBODIED	1974	
790		 RECALLED	1969	
791		 WOVEN	1969	
792		 IMPORTED	1967	
793		 AGED	1959	
794		 ENDURED	1940	
795		 DRAINED	1940	
796		 APPEALED	1938	
797		 AWAKENED	1938	
798		 DEVISED	1930	
799		 POWERED	1924	
800		 HARVESTED	1923	
801		 COMPRISED	1923	
802		 TENDED	1920	
803		 DISTINGUISHED	1918	
804		 ALLOCATED	1913	
805		 PRAISED	1912	
806		 BARRED	1905	
807		 DANCED	1901	
808		 MAILED	1899	
809		 COMPLICATED	1894	
810		 PRONOUNCED	1892	
811		 LEANED	1891	
812		 DEVOTED	1891	
813		 CORRECTED	1888	
814		 WEIGHED	1882	
815		 GROUPED	1881	
816		 DRUNK	1880	
817		 PUMPED	1878	
818		 CLAD	1875	
819		 TRIGGERED	1874	
820		 RESEARCHED	1872	
821		 HAUNTED	1867	
822		 CURED	1860	
823		 TORTURED	1858	
824		 FORMULATED	1852	
825		 DISSOLVED	1848	
826		 SCREENED	1841	
827		 DEFENDED	1838	
828		 PARTICIPATED	1837	
829		 STREWN	1834	
830		 CENTERED	1828	
831		 SUMMONED	1825	
832		 TAPED	1822	
833		 UPDATED	1816	
834		 STRUNG	1813	
835		 CRAMMED	1810	
836		 DISPLACED	1810	
837		 STAGED	1804	
838		 SPUN	1800	
839		 SUMMARIZED	1800	
840		 BETRAYED	1799	
841		 ACCUMULATED	1797	
842		 BOOKED	1793	
843		 AIDED	1792	
844		 RESISTED	1788	
845		 ORIGINATED	1787	
846		 FLOATED	1785	
847		 CEASED	1782	
848		 ADVOCATED	1775	
849		 STIRRED	1766	
850		 DROWNED	1764	
851		 ELEVATED	1757	
852		 PLEDGED	1755	
853		 EXPLOITED	1753	
854		 ENABLED	1751	
855		 WIRED	1751	
856		 ROBBED	1748	
857		 HUNCHED	1739	
858		 ERECTED	1737	
859		 DUG	1735	
860		 FULFILLED	1733	
861		 CLIMBED	1727	
862		 CONSTRAINED	1727	
863		 EXPELLED	1726	
864		 TOLERATED	1725	
865		 MASTERED	1722	
866		 EXTRACTED	1719	
867		 DESERTED	1719	
868		 BILLED	1709	
869		 ASSISTED	1692	
870		 COMPUTED	1691	
871		 YIELDED	1687	
872		 PITCHED	1686	
873		 UNDERMINED	1682	
874		 MARKETED	1681	
875		 HUDDLED	1667	
876		 QUIT	1667	
877		 FAVORED	1667	
878		 BRED	1664	
879		 SWALLOWED	1664	
880		 TRANSCRIBED	1662	
881		 DIFFERED	1659	
882		 REBUILT	1655	
883		 GRABBED	1652	
884		 EVACUATED	1644	
885		 UNCOVERED	1643	
886		 COMMENTED	1640	
887		 ACQUAINTED	1639	
888		 INDUCED	1635	
889		 MARCHED	1629	
890		 IMPLIED	1622	
891		 FILMED	1616	
892		 HEALED	1609	
893		 BITTEN	1607	
894		 EXCHANGED	1606	
895		 FORGED	1600	
896		 REPRINTED	1599	
897		 WANDERED	1598	
898		 LIED	1597	
899		 CONTRACTED	1596	
900		 REVISED	1595	
901		 RENTED	1594	
902		 SPILLED	1592	
903		 SPARKED	1592	
904		 NOTIFIED	1591	
905		 EMPOWERED	1591	
906		 PROGRAMMED	1588	
907		 TAILORED	1577	
908		 IMMERSED	1576	
909		 DEPOSITED	1575	
910		 GUARDED	1574	
911		 HOSPITALIZED	1572	
912		 REPAIRED	1571	
913		 STABBED	1568	
914		 DISCARDED	1566	
915		 INSCRIBED	1565	
916		 OBSCURED	1564	
917		 POPPED	1563	
918		 RIDDEN	1560	
919		 COMMUNICATED	1556	
920		 ACTIVATED	1553	
921		 LICENSED	1548	
922		 COMPLAINED	1547	
923		 ETCHED	1543	
924		 WARRANTED	1537	
925		 FOOLED	1536	
926		 MISUNDERSTOOD	1536	
927		 SPACED	1535	
928		 DISPERSED	1534	
929		 GUESSED	1527	
930		 HARMED	1523	
931		 NAILED	1523	
932		 MELTED	1519	
933		 INJECTED	1519	
934		 CROWDED	1517	
935		 AVERAGED	1516	
936		 HORRIFIED	1516	
937		 GLUED	1515	
938		 LAUGHED	1515	
939		 DELETED	1514	
940		 TOUTED	1510	
941		 SWOLLEN	1508	
942		 TAXED	1507	
943		 ADVERTISED	1507	
944		 POSTPONED	1507	
945		 HARASSED	1505	
946		 INTIMIDATED	1504	
947		 MODELED	1504	
948		 EXAGGERATED	1500	
949		 SOAKED	1500	
950		 SCREWED	1498	
951		 DIVERTED	1498	
952		 LITTERED	1487	
953		 WENT	1486	
954		 TERMED	1484	
955		 DEPRIVED	1479	
956		 ATTAINED	1477	
957		 ASSAULTED	1477	
958		 FLOWED	1470	
959		 STOCKED	1470	
960		 NARROWED	1469	
961		 TRACKED	1466	
962		 PLUNGED	1461	
963		 CHASED	1458	
964		 HAILED	1457	
965		 PLEASED	1450	
966		 DIPPED	1449	
967		 PARALYZED	1448	
968		 OWED	1447	
969		 EXACERBATED	1443	
970		 ALLEGED	1438	
971		 FLANKED	1420	
972		 CATEGORIZED	1419	
973		 FASHIONED	1415	
974		 WARMED	1414	
975		 PUNCTUATED	1411	
976		 ALARMED	1410	
977		 CONCEALED	1409	
978		 ACQUITTED	1407	
979		 SHRUNK	1407	
980		 REPRODUCED	1404	
981		 HAULED	1402	
982		 BLURRED	1402	
983		 SACRIFICED	1402	
984		 COACHED	1391	
985		 CENSORED	1389	
986		 INVADED	1389	
987		 LEAKED	1386	
988		 PLUGGED	1379	
989		 THRUST	1374	
990		 FILTERED	1373	
991		 DOTTED	1371	
992		 TASTED	1371	
993		 SLUMPED	1370	
994		 RACED	1369	
995		 OVERTURNED	1368	
996		 COMPENSATED	1366	
997		 AFFORDED	1364	
998		 INSTITUTED	1358	
999		 HUNTED	1355	
1000		 COPIED	1355	
 	 	 TOTAL	10110516	 
SEE MORE THAN 1000 WORDS/PHRASES	3.219 seconds
